timestamp,flow_id,src_ip,src_ip_v6,src_port,src_asn,src_country,src_reverse_dns,dst_ip,dst_port,protocol,pkts,bytes,duration_ms,ttl,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_issuer,tls_subject,cert_serial,cert_valid_from,cert_valid_to,http_method,http_url,http_headers,http_status,user_agent,dns_query,dns_response,smb_action,ssh_user,ssh_result,rdp_user,rdp_result,yara_matches,file_hash,payload_snippet_base64,extracted_iocs,signature_id,attack_type,session_id,label,hop_count,geo_lat,geo_lon,device_fingerprint,process,user,reverse_dns_dst,pcap_reference
2025-09-28T06:11:14.340,b3135f346d1f,2001:db8::748c1c1,2001:db8::748c1c1,62611,AS62337,DE,,10.10.50.17,80,HTTP,953,958718,1699,41,4171101547,353431113,61051,S,Let's Encrypt,malicious.example,408e017f954cf74c,2025-04-07,2026-07-09,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,d9cb7822ef648a02ac72,U0VDUkVUX0RBVEFfMzU1NQ==,"{""domains"": [""mal-c2.net""], ""emails"": [], ""ips"": [], ""files"": [""d9cb7822ef648a02ac72""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000520,attack,45,-42.495457,-91.469743,"{""os"": ""FreeBSD"", ""browser"": ""Firefox"", ""version"": ""15.0""}",ssh,admin,host-10-10-50-17.honeypot.local,b6da235c26cc
2025-09-28T06:12:44.183,355b0217cd1a,123.68.102.142,,31320,AS54159,US,host-123-68-102-142.attacker.example,10.10.50.17,445,SMB,273,290745,73,23,2419352758,2345165364,38138,PA,,,,,,,,,,,,,exec_service,,,,,,,SMB lateral action: exec_service,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SMB_LATERAL,smb_lateral,ATTK-000454,attack,49,-27.571089,-81.179765,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""31.0""}",curl,admin,host-10-10-50-17.honeypot.local,2dbeaa333862
2025-09-28T06:19:06.864,640f9d4838d8,172.16.156.43,,10812,,,,10.10.50.54,53,ICMP,20,12900,136,93,3267021524,2333008047,54233,PA,,,,,,POST,/images,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",404,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-281041,benign,6,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""11.0""}",ssh,user,host-10-10-50-54.honeypot.local,bea5152132e0
2025-09-28T06:19:36.339,83a91c290bc3,10.0.69.64,,7985,,,,10.10.50.16,80,DNS,89,40762,33,76,3555604385,114866759,44077,,,,,,,POST,/login,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",,Masscan/1.0,www.example.com,A:192.0.2.174,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-133659,benign,4,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""31.0""}",chrome,service,host-10-10-50-16.honeypot.local,ba31db847bc9
2025-09-28T06:28:22.948,3e0121d2eb80,10.0.160.232,,36246,,,,10.10.50.33,53,TCP,82,32964,230,36,1901939752,1681524575,19210,PA,,,,,,,/images,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-488917,benign,4,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""85.0""}",curl,user,host-10-10-50-33.honeypot.local,ec0396ef3f3a
2025-09-28T06:37:12.920,0bf5aae71740,148.205.37.195,,19390,AS68114,JP,host-148-205-37-195.attacker.example,10.10.50.22,53,DNS,1041,72870,4054,88,599707864,261093550,53392,S,,,,,,,,,,,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SCAN_TCP_SYN,port_scan,ATTK-000565,attack,23,-31.772901,-60.792667,"{""os"": ""FreeBSD"", ""browser"": ""None"", ""version"": ""5.0""}",wget,user,host-10-10-50-22.honeypot.local,9a55acf27176
2025-09-28T06:39:22.196,d4dd096ea2b3,192.168.161.67,,37227,,,,10.10.50.19,443,TCP,75,80925,515,125,3394325953,931768944,37074,A,,,,,,POST,/api,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",404,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-652474,benign,9,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""93.0""}",curl,service,host-10-10-50-19.honeypot.local,801fff9e1e29
2025-09-28T06:40:06.696,3fbfdc8406ce,192.168.40.249,,38802,,,,10.10.50.54,443,ICMP,74,72372,65,83,3056240680,1738056903,45389,,,,,,,,/home,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",500,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-921941,benign,8,,,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""81.0""}",wget,service,host-10-10-50-54.honeypot.local,c9b353b2a1a0
2025-09-28T06:42:11.872,5db6c8bf6744,192.168.106.0,,6694,,,,10.10.50.42,53,TCP,59,84429,142,102,2421722475,1835160083,18121,,,,,,,GET,/status,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-302364,benign,7,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""6.0""}",chrome,www-data,host-10-10-50-42.honeypot.local,66fe8c878737
2025-09-28T06:43:44.104,f5637987524b,10.0.178.227,,21770,,,,10.10.50.37,22,TLS,3,387,123,104,2555875066,2649543514,1227,,,,,,,,/images,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",301,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-845528,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""4.0""}",curl,user,host-10-10-50-37.honeypot.local,fd7267c30c2d
2025-09-28T06:47:12.819,44d5c90255e5,10.0.171.135,,60886,,,,10.10.50.41,3306,HTTP,13,9503,258,81,562555324,1677972039,3828,A,,,,,,POST,/home,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-613853,benign,7,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""96.0""}",wget,service,host-10-10-50-41.honeypot.local,5afb68c3d610
2025-09-28T06:50:46.933,24a03590daa8,192.168.104.138,,52626,,,,10.10.50.39,8080,DNS,39,12363,456,42,2423541236,987020487,63869,PA,,,,,,GET,/status,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,www.example.com,A:192.0.2.85,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-493454,benign,4,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""76.0""}",curl,user,host-10-10-50-39.honeypot.local,801d46ef335f
2025-09-28T06:51:22.876,aaafdd5e57b2,10.0.42.195,,57422,,,,10.10.50.29,80,TCP,2,1158,298,116,1112054654,1269472282,9504,A,,,,,,,/images,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-896701,benign,5,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""5.0""}",ssh,user,host-10-10-50-29.honeypot.local,809a874bba33
2025-09-28T06:52:31.173,1abc5a5b09e1,172.16.47.49,,16816,,,,10.10.50.58,3306,DNS,111,52503,136,115,2754827705,3071025776,23761,,,,,,,,/status,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",301,sqlmap/1.6,www.example.com,A:192.0.2.197,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-191958,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""64.0""}",chrome,www-data,host-10-10-50-58.honeypot.local,e7378986cdfb
2025-09-28T06:53:49.938,f686ec9fc6d0,192.168.180.84,,2376,,,,10.10.50.47,8080,UDP,118,164728,615,125,2792480391,2366689322,4763,A,,,,,,POST,/status,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",500,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-133620,benign,7,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""43.0""}",ssh,www-data,host-10-10-50-47.honeypot.local,d8b4d179ae0a
2025-09-28T06:57:41.224,818ca3aa0edb,10.0.3.36,,23863,,,,10.10.50.26,123,TLS,105,83055,775,65,3389991363,2911037052,22957,A,,,,,,GET,/images,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-763294,benign,6,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""49.0""}",firefox,service,host-10-10-50-26.honeypot.local,1265804f9c5f
2025-09-28T06:58:13.082,be7fd293b9e8,192.168.168.74,,50202,,,,10.10.50.40,22,TLS,56,68376,268,114,844113379,448739531,10594,A,,,,,,,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",500,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-987043,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""13.0""}",ssh,service,host-10-10-50-40.honeypot.local,fbeb3633535b
2025-09-28T06:58:18.189,fa06c88b2ba7,10.0.71.10,,50745,,,,10.10.50.40,22,DNS,80,48560,464,70,3061779847,1495363854,52189,A,,,,,,,/api,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",500,Masscan/1.0,www.example.com,A:192.0.2.152,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-869001,benign,7,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""24.0""}",wget,user,host-10-10-50-40.honeypot.local,e02310bc3843
2025-09-28T07:01:11.171,2dd69e012115,172.16.191.108,,41634,,,,10.10.50.17,8080,UDP,87,90567,48,37,368249230,2271814535,1721,,,,,,,,/login,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",500,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-727030,benign,6,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""59.0""}",ssh,user,host-10-10-50-17.honeypot.local,e696ee0d368d
2025-09-28T07:11:13.475,14cd6bace4ae,117.219.197.5,,63193,AS11731,RU,host-117-219-197-5.attacker.example,10.10.50.56,445,SMB,209,60819,2222,34,1683322698,2859013849,4255,SA,,,,,,,,,,,,,write_file,,,,,,,SMB lateral action: write_file,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SMB_LATERAL,smb_lateral,ATTK-000511,attack,57,45.395175,-38.200209,"{""os"": ""Android"", ""browser"": ""curl"", ""version"": ""41.0""}",masscan,root,host-10-10-50-56.honeypot.local,a7c3d2325379
2025-09-28T07:12:00.981,7762f6e314e4,172.16.147.196,,57293,,,,10.10.50.40,80,TLS,110,20130,140,47,624291938,3521420942,22008,PA,,,,,,GET,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",301,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-284195,benign,10,,,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""96.0""}",chrome,user,host-10-10-50-40.honeypot.local,dc512fa8bf3c
2025-09-28T07:14:37.312,af6a1b829df4,10.0.101.12,,59300,,,,10.10.50.18,443,TCP,14,4522,243,83,2562480555,72922938,17121,,,,,,,,/status,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-280514,benign,4,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""61.0""}",ssh,service,host-10-10-50-18.honeypot.local,c854cef1b180
2025-09-28T07:18:06.405,0ed247837940,97.34.231.41,,20350,AS73918,UA,host-97-34-231-41.attacker.example,10.10.50.42,443,TLS,236,9912,1939,71,1333804849,472680767,46276,S,GoDaddy,malicious.example,256f8d7e1d7b5e17,2025-03-30,2026-09-24,,,,,,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SCAN_TCP_SYN,port_scan,ATTK-000566,attack,38,46.639729,-125.477008,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""83.0""}",cmd.exe,admin,host-10-10-50-42.honeypot.local,2b0d1767640e
2025-09-28T07:18:31.340,7b039e9395b4,7.208.203.12,,11430,AS99317,RU,host-7-208-203-12.attacker.example,10.10.50.14,0,ICMP,4538,245052,77,62,1229738602,2518173479,16659,,,,,,,,,,,,,,,,,,,,,ICMP flood pattern,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_ICMP_FLOOD,icmp_flood,ATTK-000567,attack,27,-0.019696,50.170458,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""79.0""}",ssh,user,host-10-10-50-14.honeypot.local,6859a0aa366f
2025-09-28T07:20:17.519,65f8979ad90f,192.168.150.241,,54681,,,,10.0.99.48,443,ICMP,82,78064,281,103,3251518581,2080148149,60967,A,,,,,,,/home,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",200,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-367654,benign,8,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""97.0""}",scp,user,host-10-0-99-48.honeypot.local,a3089aabed39
2025-09-28T07:29:35.941,b0602b5438a4,10.0.161.207,,48207,,,,10.10.50.48,25,TLS,89,100214,278,50,1378688333,2320200752,2451,A,,,,,,,/api,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-387875,benign,7,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""66.0""}",ssh,service,host-10-10-50-48.honeypot.local,ec6f3a0d9fb6
2025-09-28T07:33:22.924,dc0afa12d137,10.0.71.10,,52188,,,,10.10.50.13,443,TLS,2,1864,72,75,130139366,3488141641,17018,,,,,,,,/login,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",404,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-531467,benign,6,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""20.0""}",scp,service,host-10-10-50-13.honeypot.local,f20e35ab52a6
2025-09-28T07:36:32.077,6c488302c74e,19.135.157.40,,1531,AS83618,NL,host-19-135-157-40.attacker.example,10.10.50.40,53,TCP,1023,1439361,7618,119,4291632686,3900301358,53197,,,,,,,,,,,,,,,,,,,,,periodic beacon to C2,"{""domains"": [], ""emails"": [], ""ips"": [""136.3.253.199""], ""files"": []}",SIG_MALWARE_BEACON,beacon,ATTK-000554,attack,5,-58.640557,-0.595382,"{""os"": ""FreeBSD"", ""browser"": ""Firefox"", ""version"": ""26.0""}",cmd.exe,service,host-10-10-50-40.honeypot.local,0c7b8f60efe9
2025-09-28T07:37:56.639,2a025a88389d,172.16.121.109,,53323,,,,10.10.50.11,80,ICMP,58,70644,761,126,1944984413,2482825230,38757,PA,,,,,,GET,/images,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",200,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-469076,benign,8,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""31.0""}",curl,www-data,host-10-10-50-11.honeypot.local,e95909f68e0b
2025-09-28T07:42:05.080,0a6872017aa5,10.0.129.88,,19418,,,,10.10.50.57,22,HTTP,32,24832,472,30,3562469492,711304780,22310,A,,,,,,GET,/home,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",200,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-701312,benign,9,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""3.0""}",scp,user,host-10-10-50-57.honeypot.local,a8116992024b
2025-09-28T07:53:30.861,630af2350f70,192.168.2.234,,6278,,,,10.10.50.29,443,ICMP,29,33031,132,85,2888673715,3231915514,51889,,,,,,,,/images,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-805784,benign,4,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""48.0""}",ssh,service,host-10-10-50-29.honeypot.local,9a4c2665c9f4
2025-09-28T08:01:23.122,4d3006474a92,192.168.25.202,,34670,,,,10.10.50.29,443,TCP,117,85644,551,112,795490558,634041838,14385,A,,,,,,,/login,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",200,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-897969,benign,2,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""83.0""}",wget,www-data,host-10-10-50-29.honeypot.local,2fcdb040d9b3
2025-09-28T08:06:27.624,94b4e49f9bad,211.135.230.120,,9222,AS35339,US,host-211-135-230-120.attacker.example,10.10.50.58,80,HTTP,752,1004672,409,82,1462351732,2170017145,15306,P,,,,,,GET,/search?id=' OR '1'='1' --,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""*/*""}",,curl/7.68.0,,,,,,,,,,SQLi payload fragment: ' OR '1'='1' --,"{""domains"": [""mal-c2.net""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_HTTP_SQLI,http_sqli,ATTK-000530,attack,33,-42.083677,-18.025582,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""78.0""}",powershell.exe,admin,host-10-10-50-58.honeypot.local,3acf010a2fa6
2025-09-28T08:06:39.026,83eeca6f9521,172.16.152.73,,52853,,,,10.10.50.48,8080,DNS,81,77517,442,103,3145688527,3626848200,2493,,,,,,,POST,/images,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",200,curl/7.68.0,www.example.com,A:192.0.2.196,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-794151,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""2.0""}",scp,service,host-10-10-50-48.honeypot.local,e8159d847626
2025-09-28T08:07:11.994,41f9d667ed7f,10.0.76.120,,6654,,,,10.10.50.14,53,UDP,117,33579,331,51,65752104,3761720024,13582,PA,,,,,,,/,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",301,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-837071,benign,9,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""100.0""}",chrome,service,host-10-10-50-14.honeypot.local,c4076aba125b
2025-09-28T08:18:42.857,739d85d57593,10.0.154.206,,55257,,,,10.10.50.26,53,DNS,37,15503,36,116,3001013194,608399213,12697,A,,,,,,,/status,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",,Nmap/7.80,www.example.com,A:192.0.2.197,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-972017,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""52.0""}",chrome,user,host-10-10-50-26.honeypot.local,5693da88d06b
2025-09-28T08:23:17.833,eee634441b70,55.40.88.126,,43496,AS93715,CN,host-55-40-88-126.attacker.example,10.10.50.48,53,HTTP,118,18880,753,47,1212873855,3793601880,57155,S,,,,,,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,07d18131bfc83d108afe,U0VDUkVUX0RBVEFfMzU5MQ==,"{""domains"": [""exfil.example""], ""emails"": [], ""ips"": [], ""files"": [""07d18131bfc83d108afe""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000568,attack,39,36.757485,80.280418,"{""os"": ""iOS"", ""browser"": ""curl"", ""version"": ""64.0""}",wget,service,host-10-10-50-48.honeypot.local,8a6a09dba853
2025-09-28T08:25:31.997,08ed44795f2d,10.0.152.100,,21695,,,,10.10.50.50,25,TLS,40,26960,378,111,1236361790,3091401696,11601,,,,,,,,/images,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-167546,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""72.0""}",ssh,service,host-10-10-50-50.honeypot.local,77e7d43a435d
2025-09-28T08:34:44.332,b9ea4c6d1458,83.249.14.250,,35858,AS23351,JP,host-83-249-14-250.attacker.example,10.10.50.34,445,TCP,1192,1445896,2782,105,3416987513,3447380993,20395,P,,,,,,,,,,,,,,,,,,,,periodic beacon to C2,"{""domains"": [], ""emails"": [], ""ips"": [""200.100.142.126""], ""files"": []}",SIG_MALWARE_BEACON,beacon,ATTK-000569,attack,33,-36.177096,-146.153664,"{""os"": ""Windows"", ""browser"": ""curl"", ""version"": ""74.0""}",exploit,admin,host-10-10-50-34.honeypot.local,6152e4e46652
2025-09-28T08:38:24.196,f6f99eba8b91,192.168.166.202,,35240,,,,10.10.50.15,53,UDP,60,27720,82,84,897955287,3747738626,46249,PA,,,,,,GET,/,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",500,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-887027,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""53.0""}",wget,www-data,host-10-10-50-15.honeypot.local,303e902a093f
2025-09-28T08:39:43.290,5b4c9b61a2d2,49.120.255.90,,21643,AS13920,CN,host-49-120-255-90.attacker.example,10.10.50.25,445,SMB,302,23254,1017,65,646061388,292399991,12548,S,,,,,,,,,,,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SCAN_TCP_SYN,port_scan,ATTK-000563,attack,31,18.45551,29.829973,"{""os"": ""Android"", ""browser"": ""Firefox"", ""version"": ""82.0""}",curl,user,host-10-10-50-25.honeypot.local,5e71caa74b0d
2025-09-28T08:41:05.100,4a5380037a0b,10.0.136.61,,22929,,,,10.10.50.26,80,UDP,24,29616,296,31,3765066253,2187265313,34552,A,,,,,,,/login,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",200,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-687265,benign,8,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""45.0""}",curl,service,host-10-10-50-26.honeypot.local,9aa78a83cc66
2025-09-28T08:45:32.447,56540647514d,192.168.193.1,,8840,,,,10.10.50.14,443,TLS,91,111111,147,42,2573781617,2878182903,21082,A,,,,,,GET,/api,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",404,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-184754,benign,5,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""77.0""}",scp,user,host-10-10-50-14.honeypot.local,6a831a36de61
2025-09-28T08:53:27.128,3346dbb6648f,18.27.48.37,,16417,AS62855,US,host-18-27-48-37.attacker.example,10.10.50.22,443,TCP,77,4312,5551,46,3256838422,1463934753,18659,S,,,,,,,,,,,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SCAN_TCP_SYN,port_scan,ATTK-000570,attack,21,-9.782576,-142.026526,"{""os"": ""Android"", ""browser"": ""Chrome"", ""version"": ""52.0""}",cmd.exe,service,host-10-10-50-22.honeypot.local,dcb45ca18608
2025-09-28T09:03:45.073,d727c5936cb5,10.0.29.3,,11854,,,,10.10.50.35,53,UDP,24,19320,170,67,1051146744,3362260575,16953,A,,,,,,,/,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",200,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-534961,benign,1,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""91.0""}",curl,service,host-10-10-50-35.honeypot.local,a5955ce5f2e6
2025-09-28T09:04:31.134,099abd69ea16,205.146.5.119,,59043,AS2800,CA,host-205-146-5-119.attacker.example,10.10.50.37,23,HTTP,110,31570,763,92,375252787,3082587459,44008,SA,,,,,,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,0c5bb5b118e0d0f218b4,U0VDUkVUX0RBVEFfMzYwMA==,"{""domains"": [""steal-data.org""], ""emails"": [], ""ips"": [], ""files"": [""0c5bb5b118e0d0f218b4""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000571,attack,56,39.244242,-81.69503,"{""os"": ""Linux"", ""browser"": ""curl"", ""version"": ""14.0""}",powershell.exe,root,host-10-10-50-37.honeypot.local,e618944d5e76
2025-09-28T09:06:41.933,9378f42f2f76,156.22.57.38,,56078,AS6742,CA,host-156-22-57-38.attacker.example,10.10.50.33,123,TLS,971,267996,556,107,455775998,614630442,52713,S,,,,,,,,,,,,,,,,,,,,periodic beacon to C2,"{""domains"": [], ""emails"": [], ""ips"": [""209.10.14.177""], ""files"": []}",SIG_MALWARE_BEACON,beacon,ATTK-000572,attack,39,65.121887,116.424364,"{""os"": ""Android"", ""browser"": ""Chrome"", ""version"": ""38.0""}",nmap,admin,host-10-10-50-33.honeypot.local,1065b3b802dc
2025-09-28T09:08:47.493,cd8c49fc5566,172.16.84.232,,47655,,,,10.10.50.35,80,TLS,51,38148,150,90,1074356834,1008211863,21677,,,,,,,POST,/login,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-962118,benign,4,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""51.0""}",ssh,user,host-10-10-50-35.honeypot.local,af3d1ee48dde
